title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
A resource and context model for mobile middleware,"SL Amundsen, F Eliassen - Personal and Ubiquitous Computing, 2008 - dl.acm.org",2008,https://dl.acm.org/citation.cfm?id=1348804,https://link.springer.com/content/pdf/10.1007/s00779-006-0105-4.pdf,,,1,22,No DOI available
Amplitude normalisation and intonation continuity modelling for unit selection,A Madsack - 2006 - ims.uni-stuttgart.de,2006,https://www.ims.uni-stuttgart.de/studium/studierende/arbeiten/studentenarbeiten/fertig/diplomarbeit_madsack.pdf,https://www.ims.uni-stuttgart.de/studium/studierende/arbeiten/studentenarbeiten/fertig/diplomarbeit_madsack.pdf,,,1,2,No DOI available
Information infrastructure,"RJ Robbins - IEEE Engineering in Medicine and Biology …, 1995 - ieeexplore.ieee.org",1995,https://ieeexplore.ieee.org/abstract/document/473269/,https://ieeexplore.ieee.org/iel1/51/9984/00473269.pdf,,,1,17,No DOI available
