title,author,date,link,pdf_link
A High-Order Model for Fast Estimation of Electromagnetic Absorption Induced by Multiple Transmitters in Portable Devices,"Jian Li, Su Yan, Yanan Liu, Bertrand M. Hochwald, Jian-Ming Jin",Dec. 2017,https://ieeexplore.ieee.org/document/7982805/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7982805
A portable multimedia information device in a wireless optical data link,"G. Pang, G. Poon",Feb. 2001,https://ieeexplore.ieee.org/document/920424/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=920424
Acoustic Emissions From Active Cooling Solutions for Portable Devices,"Ed Walsh, Patrick Walsh, Jeff Punch, Ronan Grimes",Dec. 2009,https://ieeexplore.ieee.org/document/5290025/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5290025
Algorithm and Architecture Design of Power-Oriented H.264/AVC Baseline Profile Encoder for Portable Devices,"Yu-Han Chen, Tung-Chien Chen, Chuan-Yung Tsai, Sung-Fang Tsai, Liang-Gee Chen",Aug. 2009,https://ieeexplore.ieee.org/document/4811990/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4811990
Data access aggregation for context-aware services on CE portable devices,"Hiromi Narimatsu, Hiroyuki Kasai",November 2011,https://ieeexplore.ieee.org/document/6131179/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6131179
Delegation-based robust authentication model for wireless roaming using portable communication devices,"Pardeep Kumar, Andrei Gurtov, Jari Iinatti, Sang-gon Lee",Nov. 2014,https://ieeexplore.ieee.org/document/7027341/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7027341
Motion Mode Recognition for Indoor Pedestrian Navigation Using Portable Devices,"Mostafa Elhoushi, Jacques Georgy, Aboelmagd Noureldin, Michael J. Korenberg",Jan. 2016,https://ieeexplore.ieee.org/document/7286809/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7286809
Smart Charging Technologies for Portable Electronic Devices,"Stefan Hild, Sean Leavey, Christian Gräf, Borja Sorazu",Jan. 2014,https://ieeexplore.ieee.org/document/6609120/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6609120
