title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
Self-configuring agents for ambient assisted living applications,"I Ayala, M Amor, L Fuentes - Personal and ubiquitous computing, 2013 - dl.acm.org",2013,https://dl.acm.org/citation.cfm?id=2559088,ftp://143.54.11.3/pub/geyer/PDP-Pos/Artigos/PDP-2013-TL2-artigos/PDP-2013-2-TL2-GB-2013%20-%20Self-configuring%20agents%20for%20ambient%20assisted%20living%20applications.pdf,,,1,35,No DOI available
Bringing always best connectivity vision a step closer: challenges and perspectives,"M Louta, P Bellavista - IEEE Communications Magazine, 2013 - ieeexplore.ieee.org",2013,https://ieeexplore.ieee.org/abstract/document/6461201/,https://www.researchgate.net/profile/Malamati_Louta/publication/235951285_Bringing_Always_Best_Connectivity_Vision_a_Step_Closer_Challenges_and_Perspectives/links/00b49514b4377563a0000000/Bringing-Always-Best-Connectivity-Vision-a-Step-Closer-Challenges-and-Perspectives.pdf,,,1,25,No DOI available
QoS-CARE: A Reliable System for Preserving QoS Contracts through Dynamic Reconfiguration,G Tamura - 2012 - tel.archives-ouvertes.fr,2012,https://tel.archives-ouvertes.fr/tel-00713345/,https://tel.archives-ouvertes.fr/tel-00713345/document,,,1,15,No DOI available
Exploring high-level Perspectives on Self-Configuration Capabilities of Systems,"A Lodwich - arXiv preprint arXiv:1606.08906, 2016 - arxiv.org",1606,https://arxiv.org/abs/1606.08906,https://arxiv.org/pdf/1606.08906,,,1,1,No DOI available
"Design, Development and Implementation of the Registration Server for Nettraveler Middleware System",JF Enseñat-Acevedo - 2004 - Citeseer,2004,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.114.3071&rep=rep1&type=pdf,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.114.3071&rep=rep1&type=pdf,,,1,No cite count available,No DOI available
Business and technical aspects of mobile peer-to-peer social networks,M Matuszewski - 2013 - core.ac.uk,2013,https://core.ac.uk/download/pdf/80710790.pdf,https://core.ac.uk/download/pdf/80710790.pdf,,,1,No cite count available,No DOI available
